rep,bench,arm,ns_per_op,err,probe_off,probe_on
6,SignTransactionECDSA,pass_hoist,78940.43,0.2,0.2223,0.8700
6,SignTransactionSchnorr,pass_hoist,62164.64,0.2,0.2223,0.8700
6,TxGraphTrim,pass_hoist,9253291.00,0.0,0.2223,0.8700
6,WalletAvailableCoins,pass_hoist,35772666.00,0.3,0.2223,0.8700
6,WalletCreateTxUseOnlyPresetInputs,pass_hoist,736971.83,0.1,0.2223,0.8700
6,WalletCreateTxUsePresetInputsAndCoinSelection,pass_hoist,16023625.00,0.7,0.2223,0.8700
6,CoinSelection,pass_gated,3121370.90,0.2,0.2223,0.8700
6,ComplexMemPool,pass_gated,34706417.00,1.7,0.2223,0.8700
6,ConnectBlockAllEcdsa,pass_gated,27024437.50,0.6,0.2223,0.8700
6,SignTransactionECDSA,pass_gated,57951.72,0.1,0.2223,0.8700
6,SignTransactionSchnorr,pass_gated,44347.13,0.0,0.2223,0.8700
6,TxGraphTrim,pass_gated,9426417.00,0.0,0.2223,0.8700
6,WalletAvailableCoins,pass_gated,26395375.00,0.1,0.2223,0.8700
6,WalletCreateTxUseOnlyPresetInputs,pass_gated,613452.03,0.1,0.2223,0.8700
6,WalletCreateTxUsePresetInputsAndCoinSelection,pass_gated,15775527.67,1.1,0.2223,0.8700
6,CoinSelection,baseline2,3117108.30,0.3,0.2223,0.8700
6,ComplexMemPool,baseline2,34936917.00,1.3,0.2223,0.8700
6,ConnectBlockAllEcdsa,baseline2,26852583.00,0.6,0.2223,0.8700
6,SignTransactionECDSA,baseline2,59244.62,0.1,0.2223,0.8700
6,SignTransactionSchnorr,baseline2,42302.56,0.1,0.2223,0.8700
6,TxGraphTrim,baseline2,9446792.00,0.0,0.2223,0.8700
6,WalletAvailableCoins,baseline2,25285937.50,0.1,0.2223,0.8700
6,WalletCreateTxUseOnlyPresetInputs,baseline2,506345.57,0.0,0.2223,0.8700
6,WalletCreateTxUsePresetInputsAndCoinSelection,baseline2,15531889.00,0.4,0.2223,0.8700
6,CoinSelection,baseline,3110483.30,0.3,0.2223,0.8700
6,ComplexMemPool,baseline,37078542.00,1.3,0.2223,0.8700
6,ConnectBlockAllEcdsa,baseline,27323041.50,1.2,0.2223,0.8700
6,SignTransactionECDSA,baseline,53501.64,0.1,0.2223,0.8700
6,SignTransactionSchnorr,baseline,42825.12,0.1,0.2223,0.8700
6,TxGraphTrim,baseline,9426709.00,0.0,0.2223,0.8700
6,WalletAvailableCoins,baseline,26562729.50,0.4,0.2223,0.8700
6,WalletCreateTxUseOnlyPresetInputs,baseline,598275.00,0.2,0.2223,0.8700
6,WalletCreateTxUsePresetInputsAndCoinSelection,baseline,18153694.33,1.8,0.2223,0.8700
7,CoinSelection,always,3568833.30,0.2,0.2238,0.8700
7,ComplexMemPool,always,36095833.00,1.3,0.2238,0.8700
7,ConnectBlockAllEcdsa,always,26847687.50,0.6,0.2238,0.8700
7,SignTransactionECDSA,always,56672.85,0.1,0.2238,0.8700
7,SignTransactionSchnorr,always,43094.01,0.1,0.2238,0.8700
7,TxGraphTrim,always,10211125.00,0.0,0.2238,0.8700
7,WalletAvailableCoins,always,25636646.00,0.1,0.2238,0.8700
7,WalletCreateTxUseOnlyPresetInputs,always,576954.71,0.2,0.2238,0.8700
7,WalletCreateTxUsePresetInputsAndCoinSelection,always,17151902.67,0.8,0.2238,0.8700
7,CoinSelection,pass_hoist,3190204.20,0.2,0.2238,0.8700
7,ComplexMemPool,pass_hoist,35347125.00,1.8,0.2238,0.8700
7,ConnectBlockAllEcdsa,pass_hoist,40637000.00,0.4,0.2238,0.8700
7,SignTransactionECDSA,pass_hoist,86189.36,0.3,0.2238,0.8700
7,SignTransactionSchnorr,pass_hoist,62155.58,0.1,0.2238,0.8700
7,TxGraphTrim,pass_hoist,9322209.00,0.0,0.2238,0.8700
7,WalletAvailableCoins,pass_hoist,35630583.00,0.2,0.2238,0.8700
7,WalletCreateTxUseOnlyPresetInputs,pass_hoist,779842.35,0.1,0.2238,0.8700
7,WalletCreateTxUsePresetInputsAndCoinSelection,pass_hoist,15880458.33,0.8,0.2238,0.8700
7,CoinSelection,pass_gated,3120516.70,0.1,0.2238,0.8700
7,ComplexMemPool,pass_gated,34722958.00,1.5,0.2238,0.8700
7,ConnectBlockAllEcdsa,pass_gated,26967729.50,0.4,0.2238,0.8700
7,SignTransactionECDSA,pass_gated,65950.59,0.0,0.2238,0.8700
7,SignTransactionSchnorr,pass_gated,44316.69,0.1,0.2238,0.8700
7,TxGraphTrim,pass_gated,9151917.00,0.0,0.2238,0.8700
7,WalletAvailableCoins,pass_gated,26187416.50,0.0,0.2238,0.8700
7,WalletCreateTxUseOnlyPresetInputs,pass_gated,600605.62,0.1,0.2238,0.8700
7,WalletCreateTxUsePresetInputsAndCoinSelection,pass_gated,15682680.67,0.7,0.2238,0.8700
7,CoinSelection,baseline2,3135675.00,0.2,0.2238,0.8700
7,ComplexMemPool,baseline2,34944500.00,1.7,0.2238,0.8700
7,ConnectBlockAllEcdsa,baseline2,26757770.50,0.3,0.2238,0.8700
7,SignTransactionECDSA,baseline2,49638.25,0.1,0.2238,0.8700
7,SignTransactionSchnorr,baseline2,42351.59,0.1,0.2238,0.8700
7,TxGraphTrim,baseline2,9458917.00,0.0,0.2238,0.8700
7,WalletAvailableCoins,baseline2,26037187.50,0.1,0.2238,0.8700
7,WalletCreateTxUseOnlyPresetInputs,baseline2,517277.78,0.1,0.2238,0.8700
7,WalletCreateTxUsePresetInputsAndCoinSelection,baseline2,15502444.67,0.4,0.2238,0.8700
7,CoinSelection,baseline,3110766.70,0.2,0.2238,0.8700
7,ComplexMemPool,baseline,34894917.00,1.1,0.2238,0.8700
7,ConnectBlockAllEcdsa,baseline,26801437.50,0.4,0.2238,0.8700
7,SignTransactionECDSA,baseline,52814.76,0.1,0.2238,0.8700
7,SignTransactionSchnorr,baseline,42238.20,0.0,0.2238,0.8700
7,TxGraphTrim,baseline,9247375.00,0.0,0.2238,0.8700
7,WalletAvailableCoins,baseline,25904021.00,0.1,0.2238,0.8700
7,WalletCreateTxUseOnlyPresetInputs,baseline,615691.46,0.1,0.2238,0.8700
7,WalletCreateTxUsePresetInputsAndCoinSelection,baseline,15674250.00,0.9,0.2238,0.8700
7,CoinSelection,null,3186370.80,0.1,0.2238,0.8700
7,ComplexMemPool,null,34691792.00,0.9,0.2238,0.8700
7,ConnectBlockAllEcdsa,null,26853250.00,0.6,0.2238,0.8700
7,SignTransactionECDSA,null,58040.74,0.2,0.2238,0.8700
7,SignTransactionSchnorr,null,42558.16,0.2,0.2238,0.8700
7,TxGraphTrim,null,9612208.00,0.0,0.2238,0.8700
7,WalletAvailableCoins,null,26230500.00,0.1,0.2238,0.8700
7,WalletCreateTxUseOnlyPresetInputs,null,594837.00,0.1,0.2238,0.8700
7,WalletCreateTxUsePresetInputsAndCoinSelection,null,15817916.67,1.2,0.2238,0.8700
8,CoinSelection,pass_hoist,3116304.10,0.2,0.2258,0.8707
8,ComplexMemPool,pass_hoist,34801834.00,1.3,0.2258,0.8707
8,ConnectBlockAllEcdsa,pass_hoist,40624500.00,0.3,0.2258,0.8707
8,SignTransactionECDSA,pass_hoist,79361.96,0.1,0.2258,0.8707
8,SignTransactionSchnorr,pass_hoist,62090.66,0.1,0.2258,0.8707
8,TxGraphTrim,pass_hoist,9633417.00,0.0,0.2258,0.8707
8,WalletAvailableCoins,pass_hoist,35170750.00,0.2,0.2258,0.8707
8,WalletCreateTxUseOnlyPresetInputs,pass_hoist,811665.36,0.1,0.2258,0.8707
8,WalletCreateTxUsePresetInputsAndCoinSelection,pass_hoist,15882278.00,0.6,0.2258,0.8707
8,CoinSelection,pass_gated,3179508.30,0.4,0.2258,0.8707
8,ComplexMemPool,pass_gated,34712042.00,1.4,0.2258,0.8707
8,ConnectBlockAllEcdsa,pass_gated,26980854.00,0.4,0.2258,0.8707
8,SignTransactionECDSA,pass_gated,56248.29,0.1,0.2258,0.8707
8,SignTransactionSchnorr,pass_gated,44288.16,0.1,0.2258,0.8707
8,TxGraphTrim,pass_gated,9491333.00,0.0,0.2258,0.8707
8,WalletAvailableCoins,pass_gated,26379854.50,0.1,0.2258,0.8707
8,WalletCreateTxUseOnlyPresetInputs,pass_gated,601188.29,0.1,0.2258,0.8707
8,WalletCreateTxUsePresetInputsAndCoinSelection,pass_gated,15725791.67,0.8,0.2258,0.8707
8,CoinSelection,baseline2,3119925.00,0.3,0.2258,0.8707
8,ComplexMemPool,baseline2,35119417.00,1.0,0.2258,0.8707
8,ConnectBlockAllEcdsa,baseline2,26860458.00,0.5,0.2258,0.8707
8,SignTransactionECDSA,baseline2,56152.48,0.1,0.2258,0.8707
8,SignTransactionSchnorr,baseline2,42358.74,0.0,0.2258,0.8707
8,TxGraphTrim,baseline2,9239541.00,0.0,0.2258,0.8707
8,WalletAvailableCoins,baseline2,26227937.50,0.1,0.2258,0.8707
8,WalletCreateTxUseOnlyPresetInputs,baseline2,561888.89,0.1,0.2258,0.8707
8,WalletCreateTxUsePresetInputsAndCoinSelection,baseline2,15606305.67,0.5,0.2258,0.8707
8,CoinSelection,baseline,3190087.50,0.3,0.2258,0.8707
8,ComplexMemPool,baseline,34695792.00,0.7,0.2258,0.8707
8,ConnectBlockAllEcdsa,baseline,26715333.00,0.3,0.2258,0.8707
8,SignTransactionECDSA,baseline,49605.48,0.1,0.2258,0.8707
8,SignTransactionSchnorr,baseline,42391.46,0.0,0.2258,0.8707
8,TxGraphTrim,baseline,9187958.00,0.0,0.2258,0.8707
8,WalletAvailableCoins,baseline,26397833.50,0.1,0.2258,0.8707
8,WalletCreateTxUseOnlyPresetInputs,baseline,573073.26,0.1,0.2258,0.8707
8,WalletCreateTxUsePresetInputsAndCoinSelection,baseline,15585889.00,0.5,0.2258,0.8707
8,CoinSelection,null,3112891.70,0.3,0.2258,0.8707
8,ComplexMemPool,null,34166292.00,0.9,0.2258,0.8707
8,ConnectBlockAllEcdsa,null,26901896.00,0.7,0.2258,0.8707
8,SignTransactionECDSA,null,52749.34,0.1,0.2258,0.8707
8,SignTransactionSchnorr,null,42320.42,0.0,0.2258,0.8707
8,TxGraphTrim,null,9148292.00,0.0,0.2258,0.8707
8,WalletAvailableCoins,null,26230625.00,0.0,0.2258,0.8707
8,WalletCreateTxUseOnlyPresetInputs,null,582982.67,0.1,0.2258,0.8707
8,WalletCreateTxUsePresetInputsAndCoinSelection,null,15583361.00,0.5,0.2258,0.8707
8,CoinSelection,always,3582083.40,0.4,0.2258,0.8707
8,ComplexMemPool,always,35801959.00,1.3,0.2258,0.8707
8,ConnectBlockAllEcdsa,always,26745916.50,0.1,0.2258,0.8707
8,SignTransactionECDSA,always,57122.56,0.1,0.2258,0.8707
8,SignTransactionSchnorr,always,43143.73,0.1,0.2258,0.8707
8,TxGraphTrim,always,10100000.00,0.0,0.2258,0.8707
8,WalletAvailableCoins,always,26752396.00,0.1,0.2258,0.8707
8,WalletCreateTxUseOnlyPresetInputs,always,549227.70,0.1,0.2258,0.8707
8,WalletCreateTxUsePresetInputsAndCoinSelection,always,16115500.00,0.7,0.2258,0.8707
9,CoinSelection,pass_gated,3182745.80,0.7,0.2281,0.8715
9,ComplexMemPool,pass_gated,34695042.00,0.6,0.2281,0.8715
9,ConnectBlockAllEcdsa,pass_gated,26962145.50,0.3,0.2281,0.8715
9,SignTransactionECDSA,pass_gated,58749.02,0.1,0.2281,0.8715
9,SignTransactionSchnorr,pass_gated,44265.49,0.1,0.2281,0.8715
9,TxGraphTrim,pass_gated,9357000.00,0.0,0.2281,0.8715
9,WalletAvailableCoins,pass_gated,26197854.00,0.1,0.2281,0.8715
9,WalletCreateTxUseOnlyPresetInputs,pass_gated,560645.62,0.1,0.2281,0.8715
9,WalletCreateTxUsePresetInputsAndCoinSelection,pass_gated,15777666.67,0.5,0.2281,0.8715
9,CoinSelection,baseline2,3176745.80,0.3,0.2281,0.8715
9,ComplexMemPool,baseline2,34732292.00,0.7,0.2281,0.8715
9,ConnectBlockAllEcdsa,baseline2,26709312.50,0.2,0.2281,0.8715
9,SignTransactionECDSA,baseline2,54043.92,0.1,0.2281,0.8715
9,SignTransactionSchnorr,baseline2,42320.98,0.0,0.2281,0.8715
9,TxGraphTrim,baseline2,9217000.00,0.0,0.2281,0.8715
9,WalletAvailableCoins,baseline2,25921333.00,0.1,0.2281,0.8715
9,WalletCreateTxUseOnlyPresetInputs,baseline2,627888.19,0.1,0.2281,0.8715
9,WalletCreateTxUsePresetInputsAndCoinSelection,baseline2,15689527.67,0.7,0.2281,0.8715
9,CoinSelection,baseline,3154850.00,0.2,0.2281,0.8715
9,ComplexMemPool,baseline,34250917.00,0.7,0.2281,0.8715
9,ConnectBlockAllEcdsa,baseline,26782562.50,0.4,0.2281,0.8715
9,SignTransactionECDSA,baseline,54339.74,0.0,0.2281,0.8715
9,SignTransactionSchnorr,baseline,42323.41,0.1,0.2281,0.8715
9,TxGraphTrim,baseline,9445250.00,0.0,0.2281,0.8715
9,WalletAvailableCoins,baseline,26154604.00,0.1,0.2281,0.8715
9,WalletCreateTxUseOnlyPresetInputs,baseline,562490.46,0.1,0.2281,0.8715
9,WalletCreateTxUsePresetInputsAndCoinSelection,baseline,16043486.00,1.1,0.2281,0.8715
9,CoinSelection,null,3129729.20,0.4,0.2281,0.8715
9,ComplexMemPool,null,34820125.00,1.0,0.2281,0.8715
9,ConnectBlockAllEcdsa,null,26766104.00,0.3,0.2281,0.8715
9,SignTransactionECDSA,null,54836.20,0.1,0.2281,0.8715
9,SignTransactionSchnorr,null,42270.28,0.0,0.2281,0.8715
9,TxGraphTrim,null,9724166.00,0.0,0.2281,0.8715
9,WalletAvailableCoins,null,26374083.50,0.1,0.2281,0.8715
9,WalletCreateTxUseOnlyPresetInputs,null,540063.33,0.1,0.2281,0.8715
9,WalletCreateTxUsePresetInputsAndCoinSelection,null,15669500.00,0.6,0.2281,0.8715
9,CoinSelection,always,3578483.30,0.3,0.2281,0.8715
9,ComplexMemPool,always,35923542.00,1.8,0.2281,0.8715
9,ConnectBlockAllEcdsa,always,26744083.00,0.3,0.2281,0.8715
9,SignTransactionECDSA,always,55677.65,0.1,0.2281,0.8715
9,SignTransactionSchnorr,always,43100.19,0.1,0.2281,0.8715
9,TxGraphTrim,always,10121625.00,0.0,0.2281,0.8715
9,WalletAvailableCoins,always,26753479.00,0.1,0.2281,0.8715
9,WalletCreateTxUseOnlyPresetInputs,always,549404.03,0.1,0.2281,0.8715
9,WalletCreateTxUsePresetInputsAndCoinSelection,always,15972500.00,0.5,0.2281,0.8715
9,CoinSelection,pass_hoist,3125095.80,0.4,0.2281,0.8715
9,ComplexMemPool,pass_hoist,34768584.00,1.7,0.2281,0.8715
9,ConnectBlockAllEcdsa,pass_hoist,40493458.00,0.7,0.2281,0.8715
9,SignTransactionECDSA,pass_hoist,80945.08,0.2,0.2281,0.8715
9,SignTransactionSchnorr,pass_hoist,62112.72,0.1,0.2281,0.8715
9,TxGraphTrim,pass_hoist,9573583.00,0.0,0.2281,0.8715
9,WalletAvailableCoins,pass_hoist,34995166.00,0.1,0.2281,0.8715
9,WalletCreateTxUseOnlyPresetInputs,pass_hoist,750751.29,0.1,0.2281,0.8715
9,WalletCreateTxUsePresetInputsAndCoinSelection,pass_hoist,16039416.67,0.7,0.2281,0.8715
10,CoinSelection,baseline2,3111154.20,0.2,0.2209,0.8699
10,ComplexMemPool,baseline2,34415458.00,0.6,0.2209,0.8699
10,ConnectBlockAllEcdsa,baseline2,26706167.00,0.1,0.2209,0.8699
10,SignTransactionECDSA,baseline2,58879.11,0.1,0.2209,0.8699
10,SignTransactionSchnorr,baseline2,42247.63,0.1,0.2209,0.8699
10,TxGraphTrim,baseline2,9505083.00,0.0,0.2209,0.8699
10,WalletAvailableCoins,baseline2,25067312.50,0.1,0.2209,0.8699
10,WalletCreateTxUseOnlyPresetInputs,baseline2,517874.18,0.1,0.2209,0.8699
10,WalletCreateTxUsePresetInputsAndCoinSelection,baseline2,15389736.33,0.6,0.2209,0.8699
10,CoinSelection,baseline,3119116.70,0.2,0.2209,0.8699
10,ComplexMemPool,baseline,35863875.00,3.8,0.2209,0.8699
10,ConnectBlockAllEcdsa,baseline,26896062.50,0.5,0.2209,0.8699
10,SignTransactionECDSA,baseline,57327.74,0.2,0.2209,0.8699
10,SignTransactionSchnorr,baseline,42449.63,0.2,0.2209,0.8699
10,TxGraphTrim,baseline,9716625.00,0.0,0.2209,0.8699
10,WalletAvailableCoins,baseline,25192854.00,0.1,0.2209,0.8699
10,WalletCreateTxUseOnlyPresetInputs,baseline,606864.06,0.1,0.2209,0.8699
10,WalletCreateTxUsePresetInputsAndCoinSelection,baseline,16027361.33,1.3,0.2209,0.8699
10,CoinSelection,null,3116550.00,0.2,0.2209,0.8699
10,ComplexMemPool,null,34860500.00,1.6,0.2209,0.8699
10,ConnectBlockAllEcdsa,null,26872062.50,0.7,0.2209,0.8699
10,SignTransactionECDSA,null,53023.20,0.0,0.2209,0.8699
10,SignTransactionSchnorr,null,42269.52,0.1,0.2209,0.8699
10,TxGraphTrim,null,9269375.00,0.0,0.2209,0.8699
10,WalletAvailableCoins,null,26230520.50,0.1,0.2209,0.8699
10,WalletCreateTxUseOnlyPresetInputs,null,540176.14,0.0,0.2209,0.8699
10,WalletCreateTxUsePresetInputsAndCoinSelection,null,15587402.67,0.4,0.2209,0.8699
10,CoinSelection,always,3569950.00,0.2,0.2209,0.8699
10,ComplexMemPool,always,35936291.00,2.0,0.2209,0.8699
10,ConnectBlockAllEcdsa,always,26824271.00,0.4,0.2209,0.8699
10,SignTransactionECDSA,always,61797.23,0.1,0.2209,0.8699
10,SignTransactionSchnorr,always,43053.78,0.1,0.2209,0.8699
10,TxGraphTrim,always,10160000.00,0.0,0.2209,0.8699
10,WalletAvailableCoins,always,26986958.50,0.1,0.2209,0.8699
10,WalletCreateTxUseOnlyPresetInputs,always,597093.17,0.1,0.2209,0.8699
10,WalletCreateTxUsePresetInputsAndCoinSelection,always,16322208.33,1.4,0.2209,0.8699
10,CoinSelection,pass_hoist,3150420.80,0.5,0.2209,0.8699
10,ComplexMemPool,pass_hoist,35395791.00,1.8,0.2209,0.8699
10,ConnectBlockAllEcdsa,pass_hoist,40492666.00,0.4,0.2209,0.8699
10,SignTransactionECDSA,pass_hoist,78649.17,0.1,0.2209,0.8699
10,SignTransactionSchnorr,pass_hoist,62317.94,0.1,0.2209,0.8699
10,TxGraphTrim,pass_hoist,9498750.00,0.0,0.2209,0.8699
10,WalletAvailableCoins,pass_hoist,35294292.00,0.1,0.2209,0.8699
10,WalletCreateTxUseOnlyPresetInputs,pass_hoist,796285.32,0.0,0.2209,0.8699
10,WalletCreateTxUsePresetInputsAndCoinSelection,pass_hoist,15908138.67,0.6,0.2209,0.8699
10,CoinSelection,pass_gated,3129225.00,0.3,0.2209,0.8699
10,ComplexMemPool,pass_gated,34741916.00,1.9,0.2209,0.8699
10,ConnectBlockAllEcdsa,pass_gated,27044146.00,0.5,0.2209,0.8699
10,SignTransactionECDSA,pass_gated,59728.23,0.1,0.2209,0.8699
10,SignTransactionSchnorr,pass_gated,44348.94,0.1,0.2209,0.8699
10,TxGraphTrim,pass_gated,9575416.00,0.0,0.2209,0.8699
10,WalletAvailableCoins,pass_gated,25240062.50,0.1,0.2209,0.8699
10,WalletCreateTxUseOnlyPresetInputs,pass_gated,587056.82,0.1,0.2209,0.8699
10,WalletCreateTxUsePresetInputsAndCoinSelection,pass_gated,16046527.67,1.1,0.2209,0.8699
11,CoinSelection,baseline,3197525.00,0.5,0.2249,0.8687
11,ComplexMemPool,baseline,34488000.00,1.9,0.2249,0.8687
11,ConnectBlockAllEcdsa,baseline,26802625.00,0.5,0.2249,0.8687
11,SignTransactionECDSA,baseline,55825.72,0.1,0.2249,0.8687
11,SignTransactionSchnorr,baseline,42215.60,0.1,0.2249,0.8687
11,TxGraphTrim,baseline,9467291.00,0.0,0.2249,0.8687
11,WalletAvailableCoins,baseline,26017437.50,0.1,0.2249,0.8687
11,WalletCreateTxUseOnlyPresetInputs,baseline,517303.75,0.0,0.2249,0.8687
11,WalletCreateTxUsePresetInputsAndCoinSelection,baseline,15745347.00,1.1,0.2249,0.8687
11,CoinSelection,null,3106425.00,0.2,0.2249,0.8687
11,ComplexMemPool,null,36364459.00,2.5,0.2249,0.8687
11,ConnectBlockAllEcdsa,null,27355916.50,0.5,0.2249,0.8687
11,SignTransactionECDSA,null,57643.64,0.1,0.2249,0.8687
11,SignTransactionSchnorr,null,42923.12,0.2,0.2249,0.8687
11,TxGraphTrim,null,9332791.00,0.0,0.2249,0.8687
11,WalletAvailableCoins,null,25583625.00,0.1,0.2249,0.8687
11,WalletCreateTxUseOnlyPresetInputs,null,521741.34,0.1,0.2249,0.8687
11,WalletCreateTxUsePresetInputsAndCoinSelection,null,18080736.33,0.8,0.2249,0.8687
11,CoinSelection,always,3569083.30,0.2,0.2249,0.8687
11,ComplexMemPool,always,35298875.00,0.4,0.2249,0.8687
11,ConnectBlockAllEcdsa,always,26711541.50,0.1,0.2249,0.8687
11,SignTransactionECDSA,always,62096.24,0.1,0.2249,0.8687
11,SignTransactionSchnorr,always,43077.28,0.1,0.2249,0.8687
11,TxGraphTrim,always,10062542.00,0.0,0.2249,0.8687
11,WalletAvailableCoins,always,25758833.50,0.1,0.2249,0.8687
11,WalletCreateTxUseOnlyPresetInputs,always,525502.95,0.1,0.2249,0.8687
11,WalletCreateTxUsePresetInputsAndCoinSelection,always,16120597.33,0.6,0.2249,0.8687
11,CoinSelection,pass_hoist,3117970.80,0.2,0.2249,0.8687
11,ComplexMemPool,pass_hoist,35117083.00,2.2,0.2249,0.8687
11,ConnectBlockAllEcdsa,pass_hoist,40495833.00,0.2,0.2249,0.8687
11,SignTransactionECDSA,pass_hoist,81483.33,0.2,0.2249,0.8687
11,SignTransactionSchnorr,pass_hoist,62045.53,0.1,0.2249,0.8687
11,TxGraphTrim,pass_hoist,9281125.00,0.0,0.2249,0.8687
11,WalletAvailableCoins,pass_hoist,35726625.00,0.2,0.2249,0.8687
11,WalletCreateTxUseOnlyPresetInputs,pass_hoist,709013.51,0.1,0.2249,0.8687
11,WalletCreateTxUsePresetInputsAndCoinSelection,pass_hoist,15841972.33,0.4,0.2249,0.8687
11,CoinSelection,pass_gated,3123900.00,0.3,0.2249,0.8687
11,ComplexMemPool,pass_gated,34635416.00,1.5,0.2249,0.8687
11,ConnectBlockAllEcdsa,pass_gated,27029271.00,0.6,0.2249,0.8687
11,SignTransactionECDSA,pass_gated,59637.58,0.1,0.2249,0.8687
11,SignTransactionSchnorr,pass_gated,44360.94,0.1,0.2249,0.8687
11,TxGraphTrim,pass_gated,9632000.00,0.0,0.2249,0.8687
11,WalletAvailableCoins,pass_gated,26244250.00,0.1,0.2249,0.8687
11,WalletCreateTxUseOnlyPresetInputs,pass_gated,640027.40,0.1,0.2249,0.8687
11,WalletCreateTxUsePresetInputsAndCoinSelection,pass_gated,15859416.67,1.2,0.2249,0.8687
11,CoinSelection,baseline2,3193779.10,0.2,0.2249,0.8687
11,ComplexMemPool,baseline2,34680416.00,0.7,0.2249,0.8687
11,ConnectBlockAllEcdsa,baseline2,26873458.50,0.5,0.2249,0.8687
11,SignTransactionECDSA,baseline2,53005.54,0.1,0.2249,0.8687
11,SignTransactionSchnorr,baseline2,42284.55,0.1,0.2249,0.8687
11,TxGraphTrim,baseline2,9382750.00,0.0,0.2249,0.8687
11,WalletAvailableCoins,baseline2,25281187.50,0.0,0.2249,0.8687
11,WalletCreateTxUseOnlyPresetInputs,baseline2,540043.41,0.0,0.2249,0.8687
11,WalletCreateTxUsePresetInputsAndCoinSelection,baseline2,15688777.67,0.7,0.2249,0.8687
12,CoinSelection,null,3193554.20,0.4,0.2278,0.8716
12,ComplexMemPool,null,34953833.00,1.7,0.2278,0.8716
12,ConnectBlockAllEcdsa,null,26869687.50,0.7,0.2278,0.8716
12,SignTransactionECDSA,null,57316.82,0.2,0.2278,0.8716
12,SignTransactionSchnorr,null,42320.40,0.0,0.2278,0.8716
12,TxGraphTrim,null,9337958.00,0.0,0.2278,0.8716
12,WalletAvailableCoins,null,26160646.00,0.1,0.2278,0.8716
12,WalletCreateTxUseOnlyPresetInputs,null,518083.33,0.1,0.2278,0.8716
12,WalletCreateTxUsePresetInputsAndCoinSelection,null,15621833.33,0.5,0.2278,0.8716
12,CoinSelection,always,3576045.80,0.2,0.2278,0.8716
12,ComplexMemPool,always,35897000.00,0.8,0.2278,0.8716
12,ConnectBlockAllEcdsa,always,26800354.50,0.3,0.2278,0.8716
12,SignTransactionECDSA,always,59666.00,0.1,0.2278,0.8716
12,SignTransactionSchnorr,always,43116.28,0.1,0.2278,0.8716
12,TxGraphTrim,always,10111333.00,0.0,0.2278,0.8716
12,WalletAvailableCoins,always,26759354.00,0.0,0.2278,0.8716
12,WalletCreateTxUseOnlyPresetInputs,always,583556.40,0.1,0.2278,0.8716
12,WalletCreateTxUsePresetInputsAndCoinSelection,always,16303222.33,1.2,0.2278,0.8716
12,CoinSelection,pass_hoist,3122450.00,0.3,0.2278,0.8716
12,ComplexMemPool,pass_hoist,34512708.00,0.9,0.2278,0.8716
12,ConnectBlockAllEcdsa,pass_hoist,40529625.00,0.8,0.2278,0.8716
12,SignTransactionECDSA,pass_hoist,78265.82,0.1,0.2278,0.8716
12,SignTransactionSchnorr,pass_hoist,62199.66,0.1,0.2278,0.8716
12,TxGraphTrim,pass_hoist,9389958.00,0.0,0.2278,0.8716
12,WalletAvailableCoins,pass_hoist,35455334.00,0.1,0.2278,0.8716
12,WalletCreateTxUseOnlyPresetInputs,pass_hoist,796732.53,0.0,0.2278,0.8716
12,WalletCreateTxUsePresetInputsAndCoinSelection,pass_hoist,15982694.33,0.6,0.2278,0.8716
12,CoinSelection,pass_gated,3121275.00,0.3,0.2278,0.8716
12,ComplexMemPool,pass_gated,34262459.00,0.4,0.2278,0.8716
12,ConnectBlockAllEcdsa,pass_gated,26958521.00,0.4,0.2278,0.8716
12,SignTransactionECDSA,pass_gated,63092.00,0.1,0.2278,0.8716
12,SignTransactionSchnorr,pass_gated,44299.74,0.1,0.2278,0.8716
12,TxGraphTrim,pass_gated,9500667.00,0.0,0.2278,0.8716
12,WalletAvailableCoins,pass_gated,25898250.00,0.1,0.2278,0.8716
12,WalletCreateTxUseOnlyPresetInputs,pass_gated,559645.38,0.1,0.2278,0.8716
12,WalletCreateTxUsePresetInputsAndCoinSelection,pass_gated,15546111.33,0.3,0.2278,0.8716
12,CoinSelection,baseline2,3173979.20,0.2,0.2278,0.8716
12,ComplexMemPool,baseline2,35359792.00,1.9,0.2278,0.8716
12,ConnectBlockAllEcdsa,baseline2,26740771.00,0.3,0.2278,0.8716
12,SignTransactionECDSA,baseline2,52125.89,0.1,0.2278,0.8716
12,SignTransactionSchnorr,baseline2,42215.74,0.1,0.2278,0.8716
12,TxGraphTrim,baseline2,9315417.00,0.0,0.2278,0.8716
12,WalletAvailableCoins,baseline2,26194333.00,0.1,0.2278,0.8716
12,WalletCreateTxUseOnlyPresetInputs,baseline2,560948.53,0.1,0.2278,0.8716
12,WalletCreateTxUsePresetInputsAndCoinSelection,baseline2,15571805.33,0.5,0.2278,0.8716
12,CoinSelection,baseline,3184550.00,0.3,0.2278,0.8716
12,ComplexMemPool,baseline,34375833.00,1.0,0.2278,0.8716
12,ConnectBlockAllEcdsa,baseline,26769312.50,0.4,0.2278,0.8716
12,SignTransactionECDSA,baseline,55807.52,0.0,0.2278,0.8716
12,SignTransactionSchnorr,baseline,42313.44,0.1,0.2278,0.8716
12,TxGraphTrim,baseline,9348709.00,0.0,0.2278,0.8716
