# Experiment 01, the wallet flow under gem5 with the four arms, 2026-09-05: base (libsecp256k1 through the pass with an empty seed, coin selection plain C++), blanket (base + the constructor's msr DIT #1), api (base with secp256k1_ecdsa_sign and secp256k1_ec_pubkey_create wrapped in Apple's prologue/epilogue: mrs DIT token, msr DIT #1, isb sy for sb, call, clear only if the token was 0; --wrap), apinop (the same wrapper with every DIT instruction a NOP), taint (ExpeDITe at the shipped defaults: callee contract, twins, intra-block placement; seed_flow_contract.txt, the owned list).
# K = inputs signed per flow; spec = renamed MSR DIT, serdit = serialising; 5 argv[0] offsets; 450 runs, all gates pass. Compiler dit-tainter (LLVM 9d596a3c2858 code); gem5 the rig worktree's build (pre master #106).
# taintx = ExpeDITe with -taint-dit-external-preserves (library obj/taintx), 90 cells added 2026-09-05 evening, all gates pass.
K,offset,arm,cfg,rc,iter,warmup,targets,cycles,numInsts,simInsts,ipc,ditSuppressed,ditSwitches,commitNonSpecStalls,checksum,wall_s
4,2,apinop,serdit,0,1,1,1,31032981.0,62240775.0,62231362.0,2.005633,0.0,0.0,20856.0,837674463,
4,2,apinop,spec,0,1,1,1,31032981.0,62240775.0,62231362.0,2.005633,0.0,0.0,20856.0,837674463,
4,2,base,serdit,0,1,1,1,31151781.0,62240679.0,62231290.0,1.997981,0.0,0.0,20856.0,837674463,
4,2,base,spec,0,1,1,1,31151781.0,62240679.0,62231290.0,1.997981,0.0,0.0,20856.0,837674463,
4,2,blanket,serdit,0,1,1,1,33083525.0,62240679.0,62231290.0,1.881319,3932820.0,0.0,20856.0,837674463,
4,2,blanket,spec,0,1,1,1,33083525.0,62240679.0,62231290.0,1.881319,3932820.0,0.0,20856.0,837674463,
4,2,taint,serdit,0,1,1,1,31000122.0,62245845.0,62236456.0,2.007923,455377.0,630.0,21494.0,837674463,
4,2,taint,spec,0,1,1,1,30974906.0,62245845.0,62236456.0,2.009557,457158.0,630.0,20864.0,837674463,
4,2,taintx,serdit,0,1,1,1,30956873.0,62245797.0,62236408.0,2.010726,463629.0,582.0,21446.0,837674463,1478.0
4,2,taintx,spec,0,1,1,1,31037224.0,62245797.0,62236408.0,2.005521,463827.0,582.0,20864.0,837674463,1258.7
4,3,api,serdit,0,1,1,1,31048060.0,62240775.0,62231386.0,2.004659,445317.0,16.0,20872.0,837674463,
4,3,api,spec,0,1,1,1,31107919.0,62240775.0,62231386.0,2.000802,445446.0,16.0,20864.0,837674463,
4,3,apinop,serdit,0,1,1,1,30995912.0,62240775.0,62231362.0,2.008032,0.0,0.0,20856.0,837674463,
4,3,apinop,spec,0,1,1,1,30995912.0,62240775.0,62231362.0,2.008032,0.0,0.0,20856.0,837674463,
4,3,base,serdit,0,1,1,1,31011933.0,62240679.0,62231290.0,2.006991,0.0,0.0,20856.0,837674463,
4,3,base,spec,0,1,1,1,31011933.0,62240679.0,62231290.0,2.006991,0.0,0.0,20856.0,837674463,
