rep,arm,total_s,raw_sign_s,secret_frac,checksum,probe_const_off,probe_const_on
24,pass_clonerelax,3.350990,0.354620,10.5825,10527241102943389473,0.2244,0.8729
24,baseline2,3.172269,0.288853,9.1056,10527241102943389473,0.2244,0.8729
25,null,3.160748,0.288759,9.1358,10527241102943389473,0.2189,0.8705
25,always,3.263674,0.307832,9.4321,10527241102943389473,0.2189,0.8705
25,oracle,3.188460,0.308433,9.6734,10527241102943389473,0.2189,0.8705
25,pass_hoist,3.541435,0.418592,11.8198,10527241102943389473,0.2189,0.8705
25,pass_relaxed,3.341155,0.353957,10.5939,10527241102943389473,0.2189,0.8705
25,pass_clone,3.349427,0.317572,9.4814,10527241102943389473,0.2189,0.8705
25,pass_clonerelax,3.378659,0.354667,10.4973,10527241102943389473,0.2189,0.8705
25,baseline2,3.156159,0.288847,9.1518,10527241102943389473,0.2189,0.8705
25,baseline,3.145740,0.288114,9.1589,10527241102943389473,0.2189,0.8705
26,always,3.226562,0.307566,9.5323,10527241102943389473,0.2241,0.8697
26,oracle,3.191239,0.308191,9.6574,10527241102943389473,0.2241,0.8697
26,pass_hoist,3.513066,0.419592,11.9438,10527241102943389473,0.2241,0.8697
26,pass_relaxed,3.333499,0.355163,10.6543,10527241102943389473,0.2241,0.8697
26,pass_clone,3.331047,0.317512,9.5319,10527241102943389473,0.2241,0.8697
26,pass_clonerelax,3.334904,0.354706,10.6362,10527241102943389473,0.2241,0.8697
26,baseline2,3.145070,0.288728,9.1803,10527241102943389473,0.2241,0.8697
26,baseline,3.145221,0.288546,9.1741,10527241102943389473,0.2241,0.8697
26,null,3.168380,0.288849,9.1166,10527241102943389473,0.2241,0.8697
27,oracle,3.173715,0.308422,9.7180,10527241102943389473,0.2273,0.8689
27,pass_hoist,3.541447,0.420029,11.8604,10527241102943389473,0.2273,0.8689
27,pass_relaxed,3.466656,0.360926,10.4114,10527241102943389473,0.2273,0.8689
27,pass_clone,3.327940,0.316809,9.5197,10527241102943389473,0.2273,0.8689
27,pass_clonerelax,3.344297,0.355198,10.6210,10527241102943389473,0.2273,0.8689
27,baseline2,3.163182,0.288695,9.1267,10527241102943389473,0.2273,0.8689
27,baseline,3.184239,0.288803,9.0698,10527241102943389473,0.2273,0.8689
27,null,3.147633,0.288442,9.1638,10527241102943389473,0.2273,0.8689
27,always,3.244143,0.308365,9.5053,10527241102943389473,0.2273,0.8689
28,pass_hoist,3.512429,0.420070,11.9595,10527241102943389473,0.2208,0.8695
28,pass_relaxed,3.336814,0.353788,10.6026,10527241102943389473,0.2208,0.8695
28,pass_clone,3.325518,0.317487,9.5470,10527241102943389473,0.2208,0.8695
28,pass_clonerelax,3.334989,0.355215,10.6512,10527241102943389473,0.2208,0.8695
28,baseline2,3.180156,0.288938,9.0856,10527241102943389473,0.2208,0.8695
28,baseline,3.175718,0.289035,9.1014,10527241102943389473,0.2208,0.8695
28,null,3.157094,0.288539,9.1394,10527241102943389473,0.2208,0.8695
28,always,3.267135,0.307873,9.4233,10527241102943389473,0.2208,0.8695
28,oracle,3.196903,0.308430,9.6478,10527241102943389473,0.2208,0.8695
29,pass_relaxed,3.328574,0.354581,10.6526,10527241102943389473,0.2222,0.8690
29,pass_clone,3.327229,0.317375,9.5387,10527241102943389473,0.2222,0.8690
29,pass_clonerelax,3.349071,0.354645,10.5894,10527241102943389473,0.2222,0.8690
29,baseline2,3.162256,0.289647,9.1595,10527241102943389473,0.2222,0.8690
29,baseline,3.176707,0.289419,9.1107,10527241102943389473,0.2222,0.8690
29,null,3.184864,0.288331,9.0532,10527241102943389473,0.2222,0.8690
29,always,3.264656,0.307960,9.4332,10527241102943389473,0.2222,0.8690
29,oracle,3.185994,0.308423,9.6806,10527241102943389473,0.2222,0.8690
29,pass_hoist,3.512349,0.420171,11.9627,10527241102943389473,0.2222,0.8690
30,pass_clone,3.348292,0.317206,9.4737,10527241102943389473,0.2220,0.8702
30,pass_clonerelax,3.351471,0.355295,10.6012,10527241102943389473,0.2220,0.8702
30,baseline2,3.175786,0.294046,9.2590,10527241102943389473,0.2220,0.8702
30,baseline,3.263269,0.297131,9.1053,10527241102943389473,0.2220,0.8702
30,null,3.229512,0.288343,8.9284,10527241102943389473,0.2220,0.8702
30,always,3.248009,0.310589,9.5624,10527241102943389473,0.2220,0.8702
30,oracle,3.194701,0.308086,9.6436,10527241102943389473,0.2220,0.8702
30,pass_hoist,3.533931,0.420410,11.8964,10527241102943389473,0.2220,0.8702
30,pass_relaxed,3.358424,0.353864,10.5366,10527241102943389473,0.2220,0.8702
31,pass_clonerelax,3.343418,0.354914,10.6153,10527241102943389473,0.2218,0.8694
31,baseline2,3.159336,0.289226,9.1547,10527241102943389473,0.2218,0.8694
31,baseline,3.168913,0.288878,9.1160,10527241102943389473,0.2218,0.8694
31,null,3.178007,0.288495,9.0779,10527241102943389473,0.2218,0.8694
31,always,3.236827,0.307888,9.5120,10527241102943389473,0.2218,0.8694
31,oracle,3.186107,0.308177,9.6725,10527241102943389473,0.2218,0.8694
31,pass_hoist,3.519910,0.419754,11.9251,10527241102943389473,0.2218,0.8694
31,pass_relaxed,3.335721,0.353911,10.6097,10527241102943389473,0.2218,0.8694
31,pass_clone,3.347630,0.317296,9.4782,10527241102943389473,0.2218,0.8694
32,baseline2,3.177044,0.290681,9.1494,10527241102943389473,0.2219,0.8700
32,baseline,3.165846,0.288136,9.1014,10527241102943389473,0.2219,0.8700
32,null,3.153828,0.288827,9.1580,10527241102943389473,0.2219,0.8700
32,always,3.249321,0.308831,9.5045,10527241102943389473,0.2219,0.8700
32,oracle,3.181145,0.307307,9.6603,10527241102943389473,0.2219,0.8700
32,pass_hoist,3.504745,0.419961,11.9826,10527241102943389473,0.2219,0.8700
32,pass_relaxed,3.326050,0.353606,10.6314,10527241102943389473,0.2219,0.8700
32,pass_clone,3.348106,0.317277,9.4763,10527241102943389473,0.2219,0.8700
32,pass_clonerelax,3.316875,0.355284,10.7114,10527241102943389473,0.2219,0.8700
33,baseline,3.146889,0.288661,9.1729,10527241102943389473,0.2242,0.8695
33,null,3.172113,0.288628,9.0989,10527241102943389473,0.2242,0.8695
33,always,3.276607,0.307927,9.3977,10527241102943389473,0.2242,0.8695
33,oracle,3.187830,0.308619,9.6812,10527241102943389473,0.2242,0.8695
33,pass_hoist,3.525397,0.419940,11.9118,10527241102943389473,0.2242,0.8695
33,pass_relaxed,3.323801,0.354464,10.6644,10527241102943389473,0.2242,0.8695
33,pass_clone,3.353084,0.317869,9.4799,10527241102943389473,0.2242,0.8695
33,pass_clonerelax,3.353354,0.354944,10.5847,10527241102943389473,0.2242,0.8695
33,baseline2,3.158925,0.288879,9.1448,10527241102943389473,0.2242,0.8695
